refYear,layer,exporter,importer,value_usd
2024,urea,CHN,KGZ,80003.0
2024,urea,CHN,KHM,1884480.1199999999
2024,urea,CHN,KOR,48502038.0
2024,urea,CHN,LVA,8372.964
2024,urea,CHN,MAC,122047.588
2024,urea,CHN,MAR,15254.92
2024,urea,CHN,MEX,4360238.0
2024,urea,CHN,MKD,12.728
2024,urea,CHN,MLT,11574.182
2024,urea,CHN,MMR,2059957.78
2024,urea,CHN,MUS,367918.277
2024,urea,CHN,MYS,5600905.519
2024,urea,CHN,NAM,165.367
2024,urea,CHN,NLD,286.189
2024,urea,CHN,NZL,1826795.844
2024,urea,CHN,OMN,8293.888
2024,urea,CHN,PAN,148002.0
2024,urea,CHN,PER,1054213.726
2024,urea,CHN,PHL,1025451.0
2024,urea,CHN,POL,7563700.0
2024,urea,CHN,ROU,13300.0
2024,urea,CHN,SAU,418767.189
2024,urea,CHN,SGP,457688.102
2024,urea,CHN,SRB,26393.0
2024,urea,CHN,SVK,122.138
2024,urea,CHN,SVN,62064.274
2024,urea,CHN,SWE,11941.975
2024,urea,CHN,THA,413301.679
2024,urea,CHN,TUR,96443.0
2024,urea,CHN,UKR,146957.2
2024,urea,CHN,USA,943776.0
2024,urea,CHN,UZB,41480.0
2024,urea,CHN,ZAF,6042513.112999999
2024,urea,CHN,ZWE,360.09000000000003
2024,urea,CIV,AGO,518.972
2024,urea,CIV,BFA,17473533.406999998
2024,urea,COL,DOM,97639.273
2024,urea,COL,ECU,56636.67
2024,urea,COL,PAN,20668.0
2024,urea,COL,PER,68.004
2024,urea,CRI,PAN,15905.0
2024,urea,CUW,ARM,26254.07
2024,urea,CYP,GRC,9823.458000000002
2024,urea,CYP,HUN,3305989.459
2024,urea,CYP,NLD,1850.83
2024,urea,CZE,AZE,17.43
2024,urea,CZE,BEL,0.097
2024,urea,CZE,BGR,123.301
2024,urea,CZE,BIH,20913.61
2024,urea,CZE,CHE,8.15
2024,urea,CZE,DEU,794255.682
2024,urea,CZE,DNK,46061.951
2024,urea,CZE,FRA,67213.61
2024,urea,CZE,GRC,3894.758
2024,urea,CZE,HRV,4949.0
2024,urea,CZE,HUN,97384.33
2024,urea,CZE,IND,444.942
2024,urea,CZE,IRL,1097.592
2024,urea,CZE,ITA,8628.912
2024,urea,CZE,LVA,6897.639
2024,urea,CZE,MKD,2050.443
2024,urea,CZE,NAM,1248.1599999999999
2024,urea,CZE,NLD,278835.26
2024,urea,CZE,PER,10975.001
2024,urea,CZE,POL,2809540.0
2024,urea,CZE,ROU,3880.8
2024,urea,CZE,SGP,6.682
2024,urea,CZE,SRB,2784.0
2024,urea,CZE,SVK,440849.336
2024,urea,CZE,SVN,5315.694
2024,urea,CZE,UKR,10945.92
2024,urea,CZE,UZB,6679.0
2024,urea,CZE,ZAF,14259.24
2024,urea,DEU,AND,584.297
2024,urea,DEU,ARG,383880.33
2024,urea,DEU,ARM,51723.67
2024,urea,DEU,AUS,1291496.3159999999
2024,urea,DEU,AZE,67757.8
2024,urea,DEU,BEL,6438572.136
2024,urea,DEU,BFA,326.232
2024,urea,DEU,BGR,732865.0410000001
2024,urea,DEU,BHR,111467.978
2024,urea,DEU,BIH,809820.2779999999
2024,urea,DEU,BOL,389.0
2024,urea,DEU,BRA,21040790.0
2024,urea,DEU,BRB,2634.0
2024,urea,DEU,CAN,25747757.328
2024,urea,DEU,CHE,25845379.385
2024,urea,DEU,CHL,2245150.58
2024,urea,DEU,CHN,616054.0
2024,urea,DEU,COL,86663.32
2024,urea,DEU,CYP,747922.229
2024,urea,DEU,CZE,27007518.0
2024,urea,DEU,DNK,23218278.651
2024,urea,DEU,ECU,7747.065
2024,urea,DEU,EGY,11260.348
2024,urea,DEU,ESP,38801186.74
2024,urea,DEU,EST,160651.8
2024,urea,DEU,FIN,8401337.27
2024,urea,DEU,FRA,54810538.868
2024,urea,DEU,GBR,46626813.953
2024,urea,DEU,GEO,253989.543
2024,urea,DEU,GRC,1921140.5720000002
2024,urea,DEU,HKG,36380.578
2024,urea,DEU,HRV,1312515.0
2024,urea,DEU,HUN,2937788.5640000002
2024,urea,DEU,IDN,87089.0
2024,urea,DEU,IND,36033.674999999996
2024,urea,DEU,IRL,216985.906
2024,urea,DEU,ISL,1025594.723
2024,urea,DEU,ISR,2557000.0
2024,urea,DEU,ITA,17547761.053
2024,urea,DEU,JPN,3205785.273
2024,urea,DEU,KGZ,5970.0
2024,urea,DEU,KOR,1815239.0
2024,urea,DEU,KWT,1140.0
2024,urea,DEU,LTU,129206.0
2024,urea,DEU,LUX,987462.307
2024,urea,DEU,LVA,571883.762
2024,urea,DEU,MAR,93829.734
2024,urea,DEU,MDA,98852.0
2024,urea,DEU,MEX,4771134.0
2024,urea,DEU,MKD,29251.488
2024,urea,DEU,MLT,8791.75
2024,urea,DEU,MUS,2786.117
2024,urea,DEU,MYS,1600123.383
2024,urea,DEU,NAM,2379.815
2024,urea,DEU,NLD,36105739.74
2024,urea,DEU,NZL,173966.937
2024,urea,DEU,PAK,51892.609
2024,urea,DEU,PER,660390.664
2024,urea,DEU,PHL,50609.0
2024,urea,DEU,POL,101252527.0
2024,urea,DEU,PRT,3011828.9080000003
2024,urea,DEU,PRY,50155.57
2024,urea,DEU,ROU,2122362.89
2024,urea,DEU,SAU,252986.66
2024,urea,DEU,SGP,579041.383
2024,urea,DEU,SLV,419.19
2024,urea,DEU,SRB,329232.0
2024,urea,DEU,SVK,6606139.271
2024,urea,DEU,SVN,2380460.221
2024,urea,DEU,SWE,21286717.746
2024,urea,DEU,THA,102259.21699999999
2024,urea,DEU,TUR,1280252.0
2024,urea,DEU,UKR,1117663.73
2024,urea,DEU,USA,12973097.0
2024,urea,DEU,UZB,19834.0
2024,urea,DEU,ZAF,879837.834
2024,urea,DNK,DEU,25414.94
2024,urea,DNK,FIN,103586.034
2024,urea,DNK,FRA,5442.278
2024,urea,DNK,GBR,115149.38699999999
2024,urea,DNK,ISL,813620.315
2024,urea,DNK,ITA,2274.606
2024,urea,DNK,LVA,34189.242
2024,urea,DNK,MYS,112014.509
2024,urea,DNK,NLD,77115.879
2024,urea,DNK,PRT,1027.19
2024,urea,DNK,SRB,100.0
2024,urea,DNK,SVN,4288.601
2024,urea,DNK,SWE,204776.503
2024,urea,DNK,UKR,5.3
2024,urea,DNK,USA,20446.0
2024,urea,DOM,BRB,41001.0
2024,urea,DOM,GRD,959.981
2024,urea,DOM,USA,311496.0
2024,urea,DZA,ARG,99584222.08
2024,urea,DZA,BEL,13545247.004999999
2024,urea,DZA,BGR,3614588.733
2024,urea,DZA,BRA,165548417.0
2024,urea,DZA,CAN,115217807.95199999
2024,urea,DZA,CHE,2106399.104
2024,urea,DZA,CHL,11196675.66
2024,urea,DZA,CZE,105793.0
2024,urea,DZA,DEU,32622.036
2024,urea,DZA,FIN,2343641.228
2024,urea,DZA,FRA,155135247.35
2024,urea,DZA,GBR,49401569.942
2024,urea,DZA,IRL,41818839.599
2024,urea,DZA,ITA,51529740.618
2024,urea,DZA,LTU,2574233.0
2024,urea,DZA,MAR,66790.288
2024,urea,DZA,MEX,12453796.0
2024,urea,DZA,MKD,21146.57
2024,urea,DZA,NLD,24278590.158999998
2024,urea,DZA,POL,28656576.0
2024,urea,DZA,PRT,19492848.563
2024,urea,DZA,ROU,7031782.19
2024,urea,DZA,SVK,9977.554
2024,urea,DZA,USA,156970590.0
2024,urea,E19,ARM,64327.86
2024,urea,E19,CZE,8801408.0
2024,urea,E19,ESP,282272.287
2024,urea,E19,EST,52098.07
2024,urea,E19,IRL,117028.321
2024,urea,E19,LUX,43330.599
2024,urea,E19,POL,4016.0
2024,urea,E19,SVK,1971399.398
2024,urea,ECU,ESP,112.94
2024,urea,EGY,AGO,115851.214
2024,urea,EGY,ARG,27008034.24
2024,urea,EGY,BEL,33944495.593
2024,urea,EGY,BGR,51544892.693
2024,urea,EGY,BRA,57891139.0
2024,urea,EGY,CAN,21685214.419
2024,urea,EGY,CHE,891932.9739999999
2024,urea,EGY,CHL,64643.119999999995
2024,urea,EGY,CZE,1366332.0
2024,urea,EGY,ESP,185046834.227
2024,urea,EGY,FRA,189250833.34600002
2024,urea,EGY,GBR,59090440.316
2024,urea,EGY,GRC,94896033.542
2024,urea,EGY,HRV,49844.0
2024,urea,EGY,HUN,3454526.0259999996
2024,urea,EGY,IND,17302135.721
2024,urea,EGY,IRL,32756456.564
2024,urea,EGY,ISR,17773000.0
2024,urea,EGY,ITA,182547472.736
2024,urea,EGY,JPN,167943.547
2024,urea,EGY,KOR,22.0
2024,urea,EGY,MDA,1976296.0
2024,urea,EGY,MKD,433713.243
2024,urea,EGY,MUS,577681.9130000001
2024,urea,EGY,MYS,216737.201
2024,urea,EGY,NLD,46846.157
2024,urea,EGY,NZL,872912.078
2024,urea,EGY,PER,32781.75
2024,urea,EGY,POL,4962465.0
2024,urea,EGY,PRT,13111528.79
2024,urea,EGY,ROU,114555287.05
2024,urea,EGY,SVK,4482095.475
2024,urea,EGY,SVN,7101396.411
2024,urea,EGY,TUR,262161531.0
2024,urea,EGY,UKR,5150482.0200000005
2024,urea,EGY,USA,52369557.0
2024,urea,ESP,AND,30064.054
2024,urea,ESP,ARG,493584.78
2024,urea,ESP,ARM,0.06
2024,urea,ESP,AZE,321.15
2024,urea,ESP,BEL,1296595.319
2024,urea,ESP,BGR,84.994
2024,urea,ESP,BIH,1100.217
2024,urea,ESP,BRA,3301.0
2024,urea,ESP,CAN,87596.304
2024,urea,ESP,CHE,17856.881
2024,urea,ESP,CHL,2794161.76
2024,urea,ESP,CHN,129.0
2024,urea,ESP,COL,751.37
2024,urea,ESP,CPV,30423.58
2024,urea,ESP,CYP,2271.579
2024,urea,ESP,CZE,11396.0
2024,urea,ESP,DEU,122535.391
2024,urea,ESP,DOM,99.042
2024,urea,ESP,ECU,26900.133
2024,urea,ESP,EGY,51838.45
2024,urea,ESP,EST,29071.93
2024,urea,ESP,FRA,17586316.196
2024,urea,ESP,GBR,83189.689
2024,urea,ESP,GEO,30.817
2024,urea,ESP,GRC,129606.144
2024,urea,ESP,HUN,10156.492999999999
2024,urea,ESP,IRL,81198.868
2024,urea,ESP,ISL,231.77700000000002
2024,urea,ESP,ISR,109000.0
2024,urea,ESP,ITA,4215486.259
2024,urea,ESP,KOR,26.0
2024,urea,ESP,LTU,241491.0
2024,urea,ESP,MAR,284698.11799999996
2024,urea,ESP,MDA,156634.0
2024,urea,ESP,MYS,106.742
2024,urea,ESP,NLD,145875.928
2024,urea,ESP,NZL,53.071
2024,urea,ESP,PER,218608.932
2024,urea,ESP,PHL,826.0
2024,urea,ESP,POL,215813.0
2024,urea,ESP,PRT,36506307.897
2024,urea,ESP,ROU,68740.56
2024,urea,ESP,SAU,99325.864
2024,urea,ESP,SRB,5138.0
2024,urea,ESP,SVN,6125.642000000001
2024,urea,ESP,SWE,16540.297
2024,urea,ESP,THA,121930.49299999999
2024,urea,ESP,TUR,441894.0
2024,urea,ESP,UKR,50.94
2024,urea,ESP,USA,746054.0
2024,urea,EST,DEU,175574.652
2024,urea,EST,FIN,1230034.245
2024,urea,EST,HRV,20659.0
2024,urea,EST,ITA,2495555.576
2024,urea,EST,KOR,141.0
2024,urea,EST,LTU,1089483.0
2024,urea,EST,LVA,26884.322
2024,urea,EST,NLD,126245.77900000001
2024,urea,EST,ROU,20795.04
2024,urea,EST,SVN,20244.736
2024,urea,EST,UKR,45.12
2024,urea,EST,ZAF,0.986
2024,urea,FIN,BFA,355650.59
2024,urea,FIN,DOM,4756915.188
2024,urea,FIN,ECU,4006255.706
2024,urea,FIN,EST,2543.85
2024,urea,FIN,FRA,47755.8
2024,urea,FIN,GBR,1208220.11
2024,urea,FIN,IRL,3095.909
2024,urea,FIN,ISL,301728.392
2024,urea,FIN,LTU,2331.0
2024,urea,FIN,LVA,199060.125
2024,urea,FIN,NLD,59002.432
2024,urea,FIN,PER,15343929.978
2024,urea,FIN,SWE,126529.836
2024,urea,FRA,AND,116.554
2024,urea,FRA,ARG,20170.030000000002
2024,urea,FRA,ARM,811.0
2024,urea,FRA,AZE,42.46
2024,urea,FRA,BEL,34521768.833000004
2024,urea,FRA,BFA,45.569
2024,urea,FRA,BGR,8078.87
2024,urea,FRA,BHR,21488.458
2024,urea,FRA,BIH,2085.138
2024,urea,FRA,BRA,2973735.0
2024,urea,FRA,CAN,44086.24
2024,urea,FRA,CHE,1163521.373
2024,urea,FRA,CHL,454231.23000000004
2024,urea,FRA,CHN,16055.0
2024,urea,FRA,CYP,674697.969
2024,urea,FRA,CZE,138714.0
2024,urea,FRA,DEU,2666923.544
2024,urea,FRA,DNK,147952.898
2024,urea,FRA,ESP,23767325.4
2024,urea,FRA,EST,54.76
2024,urea,FRA,FIN,5639.985
2024,urea,FRA,GBR,10903924.263999999
2024,urea,FRA,GEO,1403.7099999999998
2024,urea,FRA,GRC,101372.352
2024,urea,FRA,HUN,5672.312
2024,urea,FRA,IRL,1588725.702
2024,urea,FRA,ISL,16.923
2024,urea,FRA,ISR,53000.0
2024,urea,FRA,ITA,7579285.807
2024,urea,FRA,JPN,15625.291
2024,urea,FRA,LUX,777998.003
2024,urea,FRA,MAR,159021.103
2024,urea,FRA,MDA,452.0
2024,urea,FRA,MKD,8496.931
2024,urea,FRA,MLT,3835.222
2024,urea,FRA,MYS,73013.258
2024,urea,FRA,NLD,730023.885
2024,urea,FRA,NZL,101.094
2024,urea,FRA,PAK,276.777
2024,urea,FRA,PER,159.169
2024,urea,FRA,POL,405039.0
2024,urea,FRA,PRT,2280797.441
2024,urea,FRA,PYF,40573.672
2024,urea,FRA,ROU,3512.7799999999997
2024,urea,FRA,SLV,1446554.44
2024,urea,FRA,SRB,7502.0
2024,urea,FRA,SVK,926.25
2024,urea,FRA,SVN,17765.475
2024,urea,FRA,SWE,315572.76300000004
2024,urea,FRA,THA,6014.247
2024,urea,FRA,TUR,40399.0
2024,urea,FRA,UKR,250403.91000000003
2024,urea,FRA,USA,28411.0
2024,urea,FRA,ZAF,4002.7969999999996
2024,urea,GBR,AUS,99020.812
2024,urea,GBR,BEL,4857.269
2024,urea,GBR,BIH,1351.554
2024,urea,GBR,BRB,3556.0
2024,urea,GBR,CAN,9752.449
2024,urea,GBR,CHE,15584.893
2024,urea,GBR,CHN,3143.0
2024,urea,GBR,COL,345.13
2024,urea,GBR,CZE,23286.0
2024,urea,GBR,DEU,144755.47900000002
2024,urea,GBR,DNK,312532.028
2024,urea,GBR,ESP,133707.692
2024,urea,GBR,EST,410.1
2024,urea,GBR,FIN,1689.929
2024,urea,GBR,FRA,665665.433
2024,urea,GBR,GEO,27367.94
2024,urea,GBR,GRC,209.801
2024,urea,GBR,HRV,139.0
2024,urea,GBR,IND,311044.23699999996
2024,urea,GBR,IRL,11385477.795
2024,urea,GBR,ISL,5504.964
2024,urea,GBR,ISR,4000.0
2024,urea,GBR,ITA,28282.997000000003
2024,urea,GBR,JPN,4277.485
2024,urea,GBR,KAZ,616.5
2024,urea,GBR,KOR,59.0
2024,urea,GBR,LTU,479.0
2024,urea,GBR,LVA,50.41
2024,urea,GBR,MDA,65.0
2024,urea,GBR,MLT,771.173
2024,urea,GBR,MUS,1138.792
2024,urea,GBR,MYS,591965.12
2024,urea,GBR,NLD,1131021.024
2024,urea,GBR,NZL,125233.808
2024,urea,GBR,OMN,390.117
2024,urea,GBR,PER,67.342
2024,urea,GBR,PHL,572.0
2024,urea,GBR,POL,7222.0
2024,urea,GBR,PRT,40114.807
2024,urea,GBR,ROU,1153.85
2024,urea,GBR,SGP,711.879
2024,urea,GBR,SLV,861.36
2024,urea,GBR,SVK,3649.75
2024,urea,GBR,SVN,2434.898
2024,urea,GBR,SWE,8200.063
2024,urea,GBR,THA,1939.573
2024,urea,GBR,TUR,2217.0
2024,urea,GBR,UKR,12514.28
2024,urea,GBR,ZAF,2687.821
2024,urea,GEO,ARM,3239.97
2024,urea,GEO,AZE,1340.77
2024,urea,GEO,BGR,334.331
2024,urea,GEO,BRA,9969.0
2024,urea,GEO,CAN,10766413.197
2024,urea,GEO,IND,15306637.38
2024,urea,GEO,ISR,1261000.0
2024,urea,GEO,KGZ,40.0
2024,urea,GHA,BFA,952634.206
2024,urea,GHA,TGO,2079.6099999999997
2024,urea,GRC,ARM,35237.2
2024,urea,GRC,AZE,1659.91
2024,urea,GRC,BGR,3543577.437
2024,urea,GRC,BIH,4701.298
2024,urea,GRC,CYP,89729.074
2024,urea,GRC,FRA,14390.719
2024,urea,GRC,GEO,173.159
2024,urea,GRC,HRV,23365.0
2024,urea,GRC,ITA,671859.051
2024,urea,GRC,MKD,2331757.103
2024,urea,GRC,MLT,96571.093
2024,urea,GRC,MNE,14280.797
2024,urea,GRC,NLD,159969.606
2024,urea,GRC,POL,6.0
2024,urea,GRC,ROU,1098451.36
2024,urea,GRC,SRB,7030.0
2024,urea,GTM,BLZ,842366.145
2024,urea,GTM,NLD,5.386
2024,urea,GUY,BEL,1854.451
2024,urea,GUY,BRA,156892.0
2024,urea,HKG,AUS,225589.64200000002
2024,urea,HKG,BRA,1973381.0
2024,urea,HKG,COL,360869.27
2024,urea,HKG,IDN,4275.0
2024,urea,HKG,KOR,14.0
2024,urea,HKG,LVA,4.318
2024,urea,HKG,MAC,5644.193
2024,urea,HKG,SGP,23986.285
2024,urea,HND,SLV,53.98
2024,urea,HRV,BEL,68498.644
2024,urea,HRV,BGR,45076.089
2024,urea,HRV,BIH,1286912.964
2024,urea,HRV,FIN,22333.896
2024,urea,HRV,GEO,11114.745
2024,urea,HRV,GRC,1984.177
2024,urea,HRV,HUN,1536940.4780000001
2024,urea,HRV,ITA,1580614.625
2024,urea,HRV,MKD,755163.724
2024,urea,HRV,MNE,23898.939
2024,urea,HRV,NLD,456349.599
2024,urea,HRV,POL,6.0
2024,urea,HRV,ROU,3449912.87
2024,urea,HRV,SRB,493416.0
2024,urea,HRV,SVK,49293.003
2024,urea,HRV,SVN,3233619.035
2024,urea,HRV,TUR,5691399.0
2024,urea,HRV,UKR,1076891.82
2024,urea,HUN,AZE,111.22
2024,urea,HUN,BEL,96.48
2024,urea,HUN,CZE,790846.0
2024,urea,HUN,ESP,13740.472
2024,urea,HUN,GRC,4581.364
2024,urea,HUN,HRV,3245577.0
2024,urea,HUN,IND,825.492
2024,urea,HUN,ITA,281.815
2024,urea,HUN,NLD,91684.689
2024,urea,HUN,POL,980000.0
2024,urea,HUN,ROU,1636422.79
2024,urea,HUN,SRB,11666.0
2024,urea,HUN,SVK,1092775.4780000001
2024,urea,HUN,SVN,225389.1
2024,urea,HUN,UKR,201141.18
2024,urea,IDN,AUS,221005791.597
2024,urea,IDN,BRA,4383238.0
2024,urea,IDN,CHL,398784.57
2024,urea,IDN,CHN,2063.0
2024,urea,IDN,FRA,110216.148
2024,urea,IDN,GBR,277032.15
2024,urea,IDN,GTM,12706824.0
2024,urea,IDN,HKG,169009.586
2024,urea,IDN,IND,10771905.139
2024,urea,IDN,IRL,12701.061
2024,urea,IDN,JPN,2080595.25
2024,urea,IDN,KHM,376600.0
2024,urea,IDN,KOR,34908037.0
2024,urea,IDN,MMR,1280000.0
2024,urea,IDN,MYS,21331644.188
2024,urea,IDN,NLD,107.953
2024,urea,IDN,NZL,727679.694
2024,urea,IDN,PER,265170.66
2024,urea,IDN,PHL,141984469.0
2024,urea,IDN,PRY,1089506.98
2024,urea,IDN,SGP,302385.88899999997
2024,urea,IDN,SLV,120013.05
2024,urea,IDN,THA,36616357.727
2024,urea,IDN,TUR,16324.0
2024,urea,IDN,USA,10799454.0
2024,urea,IDN,ZAF,1966269.93
2024,urea,IND,ARG,29151.03
2024,urea,IND,AUS,60547.094000000005
2024,urea,IND,BEL,3936.585
2024,urea,IND,BRA,171.0
2024,urea,IND,BRB,123.5
2024,urea,IND,CAN,44475.778999999995
2024,urea,IND,CHE,889.852
2024,urea,IND,CHL,74.28
2024,urea,IND,CHN,425.0
2024,urea,IND,DNK,426.522
2024,urea,IND,ECU,1235.0
2024,urea,IND,EGY,299.332
2024,urea,IND,ESP,88313.129
2024,urea,IND,FJI,229.925
2024,urea,IND,FRA,8088.075
2024,urea,IND,GBR,11597.809
2024,urea,IND,GUY,2897.322
2024,urea,IND,IDN,59.0
2024,urea,IND,IRL,31.89
2024,urea,IND,ISR,20000.0
2024,urea,IND,ITA,1433.229
2024,urea,IND,KOR,3163.0
2024,urea,IND,KWT,2934.0
2024,urea,IND,MLT,153.854
2024,urea,IND,MUS,316.458
2024,urea,IND,MYS,2359410.995
2024,urea,IND,NLD,41555.826
2024,urea,IND,NZL,4894.754
2024,urea,IND,PHL,131.0
2024,urea,IND,POL,36.0
2024,urea,IND,SAU,9116.8
2024,urea,IND,SGP,104815.89899999999
2024,urea,IND,SLV,975.0
2024,urea,IND,SVN,3162.6
2024,urea,IND,SWE,192.28
2024,urea,IND,THA,589.92
2024,urea,IND,TUR,113307.0
2024,urea,IND,UKR,44592.26
2024,urea,IND,USA,494775.0
2024,urea,IND,ZAF,2.013
2024,urea,IND,ZWE,203.27
2024,urea,IRL,DEU,7165.591
2024,urea,IRL,GBR,7192297.938
2024,urea,IRL,MYS,1191678.9849999999
2024,urea,IRL,NLD,39330.096000000005
2024,urea,IRN,ARM,484148.66
2024,urea,IRN,AZE,18381.6
2024,urea,IRN,BRA,145214.0
2024,urea,IRN,GEO,116490.0
2024,urea,IRN,IND,2595739.1040000003
2024,urea,IRN,KWT,680031.0
2024,urea,IRN,MYS,198797.808
2024,urea,IRN,OMN,530712.613
2024,urea,IRN,ROU,135703.4
2024,urea,IRN,TUR,3542450.0
2024,urea,IRQ,IND,329498.377
2024,urea,ISR,BRA,5067.0
2024,urea,ISR,CAN,22.221
2024,urea,ISR,CYP,541752.14
2024,urea,ISR,FRA,251304.16
2024,urea,ISR,KOR,1226.0
2024,urea,ISR,NLD,2310.484
2024,urea,ISR,USA,2238.0
2024,urea,ITA,AZE,132663.37
2024,urea,ITA,BEL,1149389.165
2024,urea,ITA,BIH,110925.785
2024,urea,ITA,CAN,60079.825
2024,urea,ITA,CHE,787588.1799999999
2024,urea,ITA,CHN,110045.0
2024,urea,ITA,CZE,980900.0
2024,urea,ITA,DEU,1154767.749
2024,urea,ITA,ECU,3784684.6700000004
2024,urea,ITA,ESP,3559487.244
2024,urea,ITA,FIN,245.51100000000002
2024,urea,ITA,FRA,48789.65
2024,urea,ITA,GBR,68819.61499999999
2024,urea,ITA,GEO,29632.178
2024,urea,ITA,GRC,289573.262
2024,urea,ITA,HRV,7622674.0
2024,urea,ITA,HUN,2454563.199
2024,urea,ITA,IND,544.508
2024,urea,ITA,IRL,69808.838
2024,urea,ITA,ISL,5603.878
2024,urea,ITA,ISR,34000.0
2024,urea,ITA,KOR,5156.0
2024,urea,ITA,LTU,1803.0
2024,urea,ITA,LUX,299.483
2024,urea,ITA,LVA,25057.118
2024,urea,ITA,MLT,119013.527
2024,urea,ITA,NLD,1012979.753
2024,urea,ITA,NZL,55235.593
2024,urea,ITA,OMN,8538.361
2024,urea,ITA,PHL,27941.0
2024,urea,ITA,POL,16430.0
2024,urea,ITA,PRT,2067.573
2024,urea,ITA,ROU,596247.3099999999
2024,urea,ITA,SAU,949862.9099999999
2024,urea,ITA,SRB,55613.0
2024,urea,ITA,SVK,1022719.3310000001
2024,urea,ITA,SVN,2830176.34
2024,urea,ITA,TUR,535080.0
2024,urea,ITA,USA,109570.0
2024,urea,ITA,UZB,16196.0
2024,urea,JAM,ATG,3225.441
2024,urea,JOR,OMN,4639.792
2024,urea,JOR,SAU,1073953.039
2024,urea,JOR,SWE,91.085
2024,urea,JPN,AUS,7347416.3100000005
2024,urea,JPN,BGR,2204.779
2024,urea,JPN,BRA,106000.0
2024,urea,JPN,CAN,104183.383
2024,urea,JPN,CHL,135.89
2024,urea,JPN,CHN,419958.0
2024,urea,JPN,DEU,181.327
2024,urea,JPN,ESP,245491.901
2024,urea,JPN,EST,20.46
2024,urea,JPN,FJI,912.725
2024,urea,JPN,FRA,43500.648
2024,urea,JPN,IDN,27296.0
2024,urea,JPN,IND,8279008.785999999
2024,urea,JPN,KOR,20057751.0
2024,urea,JPN,MYS,6976.878
2024,urea,JPN,NZL,435899.675
2024,urea,JPN,PHL,311566.0
2024,urea,JPN,SGP,502545.908
2024,urea,JPN,SRB,88.0
2024,urea,JPN,SVN,19.11
2024,urea,JPN,SWE,1369.669
2024,urea,JPN,TGO,1134925.506
2024,urea,JPN,THA,216598.101
2024,urea,JPN,USA,2680895.0
2024,urea,KAZ,CZE,9884.0
2024,urea,KAZ,KGZ,28366.0
2024,urea,KAZ,NLD,3.189
2024,urea,KAZ,POL,38201.0
2024,urea,KAZ,SRB,1465006.0
2024,urea,KAZ,SVK,40674.483
2024,urea,KHM,GBR,8279.896
2024,urea,KOR,AUS,57742.243
2024,urea,KOR,CHL,4840.0
2024,urea,KOR,CHN,815.0
2024,urea,KOR,CYP,36.581
2024,urea,KOR,FRA,898.258
2024,urea,KOR,IDN,478768.0
2024,urea,KOR,JPN,3857190.8710000003
2024,urea,KOR,MEX,528765.0
2024,urea,KOR,MYS,632.555
2024,urea,KOR,NLD,123.026
2024,urea,KOR,NZL,10115.878
2024,urea,KOR,PRT,177694.74
2024,urea,KOR,SGP,187265.067
2024,urea,KOR,THA,2387.217
2024,urea,KOR,TUR,19972.0
2024,urea,KOR,USA,66648.0
2024,urea,KOR,UZB,3829.0
2024,urea,LBR,CAN,8932.977
2024,urea,LBY,POL,16248.0
2024,urea,LKA,AUS,1486.665
2024,urea,LTU,ARM,24686.81
2024,urea,LTU,AUS,943.514
2024,urea,LTU,AZE,6735.0
2024,urea,LTU,BGR,3603.1240000000003
2024,urea,LTU,BIH,1428.994
2024,urea,LTU,CAN,3849655.7380000004
2024,urea,LTU,CHL,1747.5600000000002
2024,urea,LTU,CYP,12743.437
2024,urea,LTU,CZE,3979240.0
2024,urea,LTU,DEU,784885.922
2024,urea,LTU,DNK,16122.107
2024,urea,LTU,ESP,58005.996
2024,urea,LTU,EST,4703390.59
2024,urea,LTU,FIN,2086163.351
2024,urea,LTU,FRA,1296883.456
2024,urea,LTU,GBR,2486680.8850000002
2024,urea,LTU,GEO,7647.908
2024,urea,LTU,GRC,176210.817
2024,urea,LTU,HRV,15011.0
2024,urea,LTU,HUN,318555.04600000003
2024,urea,LTU,IRL,1005.825
2024,urea,LTU,ISL,7776.096
2024,urea,LTU,ITA,432787.837
2024,urea,LTU,KAZ,7237.92
2024,urea,LTU,LVA,4453095.673
2024,urea,LTU,MAR,2594.588
2024,urea,LTU,MDA,51802.0
2024,urea,LTU,MKD,1757.546
2024,urea,LTU,NAM,54.57
2024,urea,LTU,NLD,324076.342
2024,urea,LTU,NZL,16616.667
2024,urea,LTU,POL,25539546.0
2024,urea,LTU,PRT,45181.691
2024,urea,LTU,PRY,259.19
2024,urea,LTU,ROU,144782.19
2024,urea,LTU,SRB,6056.0
2024,urea,LTU,SVK,3920574.223
2024,urea,LTU,SVN,7123.834
2024,urea,LTU,SWE,18290532.831
2024,urea,LTU,UKR,2202817.87
2024,urea,LTU,ZAF,294.625
2024,urea,LUX,BEL,282352.086
2024,urea,LUX,DEU,132587.01
2024,urea,LUX,FRA,16046.932999999999
2024,urea,LUX,ITA,9.995
2024,urea,LUX,NLD,58208.748
2024,urea,LVA,DEU,1916.6580000000001
2024,urea,LVA,ESP,798135.4029999999
2024,urea,LVA,EST,67374.91
2024,urea,LVA,GBR,967817.207
2024,urea,LVA,GEO,456.272
2024,urea,LVA,GRC,30735.709
2024,urea,LVA,HKG,64636.853
2024,urea,LVA,HRV,23152.0
2024,urea,LVA,HUN,36783.53
2024,urea,LVA,ISL,30784.368
2024,urea,LVA,ITA,941529.936
