period_dt,total_index,energy,non_energy,agriculture,beverages,food,oils_meals,grains,other_food,raw_materials,timber,other_raw_mat,fertilizers,metals_minerals,base_metals_ex_iron,precious_metals
1977-03-01,28.32,16.72509561924,51.84642603299,63.48590747631,154.68637920419,54.48266867834,67.31359397989,51.96154454536,39.88435484457,38.9860722155,32.57615425275,45.99583581257,43.0713449167,28.97189400575,32.03165451372,14.31784571643
1977-04-01,28.61,16.69815788307,52.76781322581,65.90049845359,156.82145576634,58.13259060624,77.04443936262,50.29601326114,40.34550256194,38.54147478217,32.15963589286,45.52053164195,31.57724434795,28.24030262026,31.12999783378,14.30223318491
1977-05-01,27.94,16.69805330357,50.72944715207,62.87251037325,143.76595558026,56.38262627739,74.822976691,48.64945641825,39.12224016277,37.50725342998,31.36362279282,44.22581030457,32.16919018356,27.93290817972,30.75114666606,14.04635621312
1977-06-01,27.18,16.76345600191,48.30667555734,59.25218537046,138.70573129075,52.02535750107,66.73987275337,47.43344177601,36.82336956932,36.40954365311,31.29687298687,42.00066243626,32.47650517111,27.65621487035,30.41013339604,13.45836256149
1977-07-01,26.26,16.96769187232,45.10531573838,54.03231697633,128.60914626758,45.73701165337,53.58548049079,46.15029198927,35.03752924232,36.2653322944,31.45252143962,41.52853012712,32.34676463796,28.24580612799,31.13678068361,13.6702579866
1977-08-01,25.71,16.95461133265,43.46485265623,51.59668921438,120.31498036486,43.64916544331,49.43208724097,44.43635559985,35.32866307365,35.96370717229,31.3191301664,41.04292768787,32.78175480695,28.00049952353,30.83445025309,13.71174732718
1977-09-01,25.54,16.96769187232,42.94129307646,50.62875852167,116.17004930099,42.93038266442,47.11739219689,45.27143347143,35.30298465616,36.00590259101,31.3191301664,41.13126720888,34.04439200728,28.18551224132,31.06247091623,14.06716530899
1977-10-01,25.44,17.0338712275,42.48475760421,49.8544547188,107.24472999965,43.48896666149,47.15883431401,46.96861071553,35.51132569037,36.13790526593,31.62997487833,41.06769165519,33.82600135519,28.35363361131,31.26967367901,14.8875924555
1977-11-01,25.8,17.02079068783,43.61033311198,51.41790319602,107.26103960113,45.96258614657,50.17956422761,51.22654938973,35.65010189819,36.27672649019,31.80697466641,41.1647615328,33.79934240645,28.71199979467,31.71134545028,15.17535199547
1977-12-01,26.15,17.0338712275,44.64594901726,52.65633114042,104.91236332338,48.57613403109,53.03110189947,53.91540256612,37.88238947393,35.99818907331,31.49692764425,40.92068241717,33.41771138232,29.49255961398,32.67335373679,14.98379829138
1978-01-01,26.44,17.29460800762,44.9952334535,53.07988870634,103.18123077343,49.46321119367,53.1774375131,54.7384253983,39.80196072983,36.39121665914,31.98352648411,41.21138227056,32.47018398007,29.83672866445,33.35411077319,16.03651262787
1978-02-01,26.55,17.26962160973,45.38521266509,53.83522654552,99.74754905998,51.0537948353,53.8969789088,57.54492782615,41.43790001253,37.24731129391,32.57615425275,42.35559922733,32.43690299041,29.5254645019,32.97049033021,16.43243303517
1978-03-01,27.12,17.2827021494,47.06933886385,56.47295355799,99.77107310903,55.25580043158,60.57839309135,61.70286163386,42.41790025545,37.41379714128,32.44488409687,42.84770534074,32.62810616129,29.42338288291,32.84467887932,17.07817465263
1978-04-01,27.47,17.29086154104,48.1282978807,58.20384352282,102.14949134362,57.31792500429,62.28208971289,64.6025701071,44.19343579244,38.01067482524,33.40207457968,43.05055184433,33.09677789166,29.17132996305,32.53403388897,16.42373018709
1978-05-01,27.29,17.42405097513,47.29802534656,57.00603685406,93.19784411393,57.39175218739,63.18516473222,64.01406352534,43.77581708491,37.66603880832,31.96148181407,43.90443315097,32.59191543244,29.05786976777,32.39419880479,16.49565864371
1978-06-01,27.17,17.52861875588,46.72377287037,55.9206540067,93.13825697016,55.57537815858,62.39206051039,62.52526967259,40.31672717338,37.83504778896,31.65212454321,44.59657430823,32.77845994047,29.44549893027,32.87193600978,17.17642825045
1978-07-01,26.76,17.54493753917,45.45682186129,53.61442746657,86.18945147303,53.25360547491,59.90947938895,59.36429937426,38.96610879543,37.9272588226,32.07163614656,44.33085570344,34.3688529236,29.98557928573,33.53756312057,17.52466669884
1978-08-01,26.95,17.59233753705,45.93834193931,53.83673891104,89.37016505948,52.39778745197,58.21445817469,57.12822958474,40.46367009609,39.26466167835,33.40207457968,45.67587471846,34.92852060472,30.98982200715,34.77525150237,18.8491234304
1978-09-01,27.64,17.61603804237,47.96175895606,56.50377577625,99.19836435821,54.4894363674,60.91213554733,57.45457427973,43.35588761432,39.68831953305,33.16394599389,46.82324955778,34.28038443774,31.99654133159,36.01599219683,19.26944554643
1978-10-01,28.11,17.66913685789,49.29111702323,57.96493056492,100.54618893778,56.21013092683,62.67979344867,58.81340427998,45.34233737277,40.57653202284,33.66098648839,48.13924025451,33.92744014215,33.24657135102,37.55660344444,20.70710404266
1978-11-01,28.21,18.0539070806,48.80151960659,57.42232139896,100.51921916762,55.39460118233,62.12777797208,57.1629291098,44.93587639707,40.43480776738,32.83798042406,48.74255274537,35.01520820091,32.68663901041,36.86650956795,19.28328627905
1978-12-01,29.09,19.47371283909,48.6062069464,56.95215907116,95.00081124559,55.79330965785,63.12077893792,55.2508770343,46.64431035857,40.42060898261,33.70405180084,47.76570736045,34.85237766495,33.05130980832,37.31595152069,19.471202174
1979-01-01,32.74,24.81607685883,48.82550442864,57.58690278683,91.16428612823,57.02772165175,64.33878776007,57.28957619647,47.17230571371,41.87197896249,36.74421038618,47.47960853112,35.81954417125,32.33370300435,36.10482564687,20.99357620662
1979-02-01,35.63,28.0943330581,50.92066910137,58.91077797484,88.08031726393,59.18018325016,67.69446536847,58.01311232561,49.03520758696,43.4240586597,39.11565286916,48.13564876856,36.18646273515,36.2068334472,40.87830166821,23.34469972887
1979-03-01,36.97,29.48720108041,52.14497269632,59.84933085539,88.38452567729,60.31938025253,68.5873932821,59.36801693494,50.30314821266,44.19768633103,39.89920878201,48.89841910499,35.53449413911,38.23014715406,43.37195366518,23.15146094103
1979-04-01,37.53,29.92507011864,52.94591378782,60.65478535717,93.82886996989,60.36684432692,67.05653830336,59.96369380609,51.93082830796,44.48593624978,40.17890551754,49.19602262121,36.37924251462,39.01685925475,44.34154438869,22.97118555271
1979-05-01,44.12,39.6413402409,53.19434511997,61.24857722031,94.11889122206,60.4403660637,66.89336851492,60.67879681799,51.73501602598,46.49821987326,43.18504537788,50.12144408663,37.13528854602,38.49939257963,43.7037877208,25.10692671487
1979-06-01,47.8,43.64989729214,56.22829743553,65.6917413037,108.02018347105,63.1789788157,70.24801000404,65.71966964819,51.57930529989,50.27341497203,49.23479308668,51.40923198644,38.23378315833,38.86298922095,44.15190581917,26.64357608378
1979-07-01,46.85,42.09618052238,56.50430262282,66.58898609104,108.69705878498,63.53091984698,69.70816354891,68.82097703295,50.61590179659,52.60756437567,54.194807558,50.8717856116,40.65735598955,37.62115693506,42.62139794533,28.06613019329
1979-08-01,47.31,42.99721933509,56.06877703996,65.37151922842,105.25387304978,61.76985309764,66.65781784316,67.0684295034,50.54329243787,53.84254627382,56.74189448117,50.67187456832,42.52453462459,38.52787267351,43.73888828021,28.65368887607
1979-09-01,48.21,43.79369852947,57.16001398692,66.30635525965,109.32219683841,62.59876060588,65.70975474046,68.07538698257,53.54881195358,53.44142079797,56.0435434184,50.59578930537,43.21449238841,39.98541252931,45.53524697622,36.4144281814
1979-10-01,49.76,46.02220266615,57.343713063,65.44924946316,106.92609037533,62.75023599398,63.60886124759,68.94497882391,56.01349226519,50.91645572904,51.22258956973,50.58167362033,45.3459338215,42.08253195866,48.11986152964,41.56182520059
1979-11-01,52.4,49.75218611292,57.7662781746,65.76465074844,105.10100830156,64.02272573507,64.85111211737,68.86731988328,58.5478445252,49.99494569811,49.0876864882,50.98710700495,46.2427929702,42.67103309292,48.8451652844,41.56986022966
1979-12-01,51.75,48.1853888035,58.97186004838,66.55055163023,105.31447340004,64.93658884464,64.81243483353,69.33038977912,61.12289795158,50.76102728884,49.6384609347,51.98864436761,48.80724358247,44.58305969795,51.20166044664,51.21923177746
1980-01-01,52.37,48.37098405505,60.4820549857,66.76511539919,99.35571597575,65.19267149596,64.11599277756,67.57235752293,64.45518320481,54.01374013051,52.78820855035,55.35395800967,50.73679485174,48.70277432956,55.54754185035,81.05786072305
1980-02-01,52.12,46.84342836464,62.81043006492,68.93728950686,99.2144547177,67.49117821293,64.16753826777,69.33878251029,70.19139128414,57.05532092757,55.18366178518,59.10213154179,50.59493167712,51.63189818877,59.15756808411,77.16519131654
1980-03-01,51.01,46.63025745852,59.90107568373,67.00324609796,101.5891485376,64.66787269557,62.18722669919,68.60985571336,64.36333085229,55.09088256383,54.42495837492,55.81912451092,51.35886029072,46.30537512252,52.59284466231,59.91471444534
1980-04-01,50.76,46.92689030428,58.52939913115,65.8350301013,98.4753653573,63.86869889881,60.02233946826,67.53871844983,65.60704875805,54.01534031261,53.98203605035,54.05176121635,53.5388539237,44.11327057935,49.89116481252,48.10793707896
1980-05-01,51.37,47.39221813757,59.45025687995,68.37866697014,97.7093604818,67.90011383655,58.4684552944,69.32490229039,79.0187132806,54.62721697321,55.73349950587,53.41740756995,54.13851011837,41.7425410304,46.9693368953,45.68385523546
1980-06-01,50.73,46.90254901233,58.4821139453,67.65692202444,94.53468339119,67.40229930666,57.34166736776,70.15069884035,78.15031275606,54.60869011785,56.02954380737,53.05487171839,52.48109063401,40.34731966057,45.24978320311,54.29131176359
1980-07-01,50.67,46.35693105496,59.41002003369,68.00829077746,87.04201069582,70.28001981689,62.44418462671,75.26362217393,76.07791971392,52.81067675616,51.89602210711,53.81092557371,52.65132644356,42.54361348532,47.95662617237,57.55806862528
1980-08-01,48.29,42.48614593983,60.07194423398,69.07019912723,79.79335556929,73.38566563868,62.73609832479,78.63468559239,82.64505508561,53.13296359479,50.69848168585,55.79526641397,52.33922745938,42.49580250201,47.89770107657,56.12379879566
1980-09-01,48.5,42.35656991378,60.975414782,71.21647337101,77.52056010531,76.13467127942,65.65886974021,78.92917966378,87.38714444244,56.06187974913,55.09916230675,57.11468911752,52.48358755286,40.93666052074,45.97612188597,62.8872535334
1980-10-01,51.74,47.16160615939,61.03479364333,71.55013769232,76.15376898244,79.23669735038,66.74091214162,80.02919113222,94.95876390282,50.53428095289,45.22771389459,56.33744111918,52.45521491794,40.44348686959,45.36830538383,62.34781951882
1980-11-01,53.88,50.37723626797,60.99780251742,72.39165178905,71.29103563177,81.50207284835,73.58818408707,83.79402538393,89.83899316949,50.81693809547,45.78126744525,56.32385113491,53.07941288628,38.52977441507,43.00973248054,58.42937847053
1980-12-01,52.34,49.60769784809,57.86825929822,68.34728712207,71.58239291128,74.85134308585,68.78156559901,81.50346648789,76.81557328961,50.90026997052,46.05704264984,56.19673066817,54.55478990238,36.75365362273,40.82073571467,50.88482533359
1981-01-01,52.68,50.02520856395,58.05273288859,68.66174188736,73.55625848996,74.85515428303,67.93689039945,83.84239717872,75.82202677191,51.12567306354,46.60475543053,56.06966205581,55.12660669806,36.62758869709,40.66536581207,50.38884688249
1981-02-01,51.14,48.37837672839,56.74394460693,66.48538535356,71.71178855069,72.06600920397,65.94004801761,82.36309531903,70.80493435848,50.26936760888,45.99665521052,54.94192410723,60.32056024655,36.35988503698,40.33543191978,44.99411094275
1981-03-01,50.79,48.07208670536,56.31243811939,65.86644142684,72.35390421144,71.34995703367,65.10634877677,82.78475321844,69.21386538782,49.24512850643,45.55410555254,53.28156056196,59.3558906591,36.37330284728,40.35196882621,44.29559375939
1981-04-01,49.82,47.47390294625,54.57568209691,64.5552946132,72.23808010739,69.84143486268,65.07439830564,84.57201959682,62.77960660938,47.80571796363,44.70007346411,51.20199134571,41.23732402089,35.6232592873,39.42757059037,43.2510178378
1981-05-01,48.08,45.37611950725,53.55659813299,62.87537620746,68.74707125596,67.77183493982,64.41053576778,82.88330950195,58.51586552895,47.99346265087,45.13265551935,51.12198657354,55.03704302185,34.27729374592,37.76872270696,41.60353336827
1981-06-01,46.25,43.31589478285,52.20826522194,61.33693675889,59.78627874644,67.34841170146,63.62508151036,82.11744644791,58.8786860793,47.52015115895,44.72680115891,50.57490525376,54.83843457737,33.18832762323,36.42661617288,39.58330582344
1981-07-01,47.44,45.31654926836,51.74471011649,61.22841344045,65.79477905747,66.73050017975,62.72129262558,81.78381725386,58.37955654515,45.53882382612,42.64344349223,48.70515634115,49.2962243924,32.57316049051,35.66844765765,34.87325318916
1981-08-01,47.76,46.1154870112,51.08543761404,59.67606432282,69.17768996325,63.74309437249,59.25073838669,78.18232948819,56.58361149464,44.96354750023,42.10096204595,48.09401616263,45.92328428274,34.05347795061,37.49287882618,35.27908877778
1981-09-01,47.47,46.3107878459,49.81956633556,58.37165812058,70.83626887737,61.49062756478,56.29926618984,74.97324285726,56.11663216515,44.45589163944,41.97566710584,47.16821771743,46.00840218751,32.71327909328,35.84113814673,38.51492412691
1981-10-01,47.69,47.0190731225,49.06199625759,57.62094681439,70.71802120172,60.20446212472,55.7534134876,72.18296016243,55.21795955038,44.68450448716,42.76598576745,46.78255983824,45.69630320334,31.89107559515,34.82780571684,37.33097452526
1981-11-01,47.98,47.68733708492,48.57358228789,57.41786993436,71.82348349746,59.31119312207,54.79350214153,71.55970880206,54.16795972205,45.49292555513,44.72680115891,46.33074453108,43.0708683112,31.06006494329,33.80361882753,35.08700817037
1981-12-01,47.54,47.25439122027,48.11629954665,56.44372590876,71.88531747312,57.88237528953,54.15007967831,67.18457156849,54.37272640574,45.09666491551,45.40810453834,44.756080505,41.51076092967,31.78796422193,34.70072513567,34.7982187212
1982-01-01,47.03,46.32613218524,48.46197403034,57.06873993814,74.52546730734,58.23086923004,55.39666238272,66.42567832282,54.54204560779,45.36884236582,46.0268528756,44.64925466677,38.78539758558,31.90936602325,34.14753456751,32.65695742808
1982-02-01,43.97,41.92555581831,48.12376575357,56.58445420986,76.33823817244,57.40821961563,55.29568688077,64.51155729274,53.75790534847,44.53862195405,44.41904223609,44.66939204485,41.43171435609,31.53195260894,33.68238785739,32.27956291402
1982-03-01,41.95,39.52718117391,46.85674982279,55.4584555073,72.87291325365,56.40162468556,53.8260531508,64.64420604022,52.32930099793,44.31202902593,43.7219621728,44.95731484253,40.43867213372,29.94463409589,31.72608223535,28.41844534562
1982-04-01,44.57,43.64931757821,46.45066837342,55.1878434425,68.95761184913,56.74455199824,55.24464503132,64.67746193765,51.53738729518,44.40404180931,43.27987849252,45.63340529587,39.10998116401,29.36545677073,31.01226969675,29.80476416749
1982-05-01,46.02,45.90238458885,46.24700324677,55.04431490898,67.71162562873,56.29602995609,56.05275890887,63.85751238436,49.77183751771,45.56209446841,44.01631777047,47.25252627882,38.59135675235,29.07421386742,30.65332464291,28.10748209941
1982-06-01,44.88,45.286438734,44.04925502276,52.81076651437,65.72374151503,53.8089000977,53.36109535786,61.24772378657,47.66481504779,43.81972280478,41.62244350155,46.22262539445,36.74604507307,26.90987929788,27.98587015815,25.79443614425
1982-07-01,44.08,44.35682721074,43.52299618762,51.4327341871,64.22751409857,51.82943290963,49.77498642634,59.93315095153,47.19721132576,43.96301542068,41.66175162604,46.47963345988,35.78542895539,28.17977089157,29.55095998965,28.18849755373
1982-08-01,43.25,43.5326315978,42.68239058946,50.09698203831,64.79476370302,49.74376949673,46.98825848385,57.55303065388,46.30039086692,43.48157929477,41.56738629839,45.57490411761,35.87653845427,28.24886518604,29.63611590235,30.41708405635
1982-09-01,44.19,45.05863600009,42.43367269595,49.83871204427,68.30923988784,48.61669706448,44.90743724503,56.27487407291,46.5648183512,43.41574798354,41.66175162604,45.33388482829,35.8178674943,27.9981640538,29.32713693536,36.70760004954
1982-10-01,44.45,45.90743735314,41.49473913893,48.41845684965,69.08023662377,46.53502262103,43.40553019373,52.40494261225,45.33903703849,42.48824175058,40.88649558978,44.23988069432,36.24009460977,27.89182970173,29.19608416362,36.3144830104
1982-11-01,43.85,44.65923091125,42.22271579771,49.69301626689,68.13412876235,48.78547301298,45.81883908202,56.00424718672,46.15432294954,42.52097998521,41.69908013685,43.41979392807,35.70435320952,27.64230642113,28.88855685095,36.25517025585
1982-12-01,42.24,42.00640416036,42.70793239662,50.25589138287,68.97968331101,49.19158271886,46.55813917046,57.6856132056,44.96779720189,43.32098943611,43.00482167987,43.66674444282,35.65980997313,28.02839359239,29.36439361435,38.91374403213
1983-01-01,41.58,40.74355256914,43.2757207637,50.37358146802,70.93935725558,48.86722870785,46.50843519239,58.40015635608,43.34176242958,43.57603884521,42.62787224105,44.61293569543,37.76782431984,29.34442086314,31.54413217515,43.08461875441
1983-02-01,40.76,38.88510111559,44.55422516859,51.14424299379,72.35189931418,50.12858177933,46.23718963156,61.09217182186,45.32443707865,42.82814892081,39.05712429121,46.95206927763,37.62788683534,31.82543904136,34.60188635022,45.26826624595
1983-03-01,40.35,37.82468217009,45.48147313834,52.15263792196,71.39842913248,51.54281965653,46.83021307771,63.76245998145,46.68215256354,43.84809499476,38.64840386379,49.53437769255,37.57970981554,32.69699263105,35.67604076435,37.47125031997
1983-04-01,41.97,39.40533566324,47.15890014344,54.25505603744,72.47468457232,54.38048710095,50.11171169002,65.93157183364,49.54105788742,44.68596243624,38.976334167,50.92990262816,35.49477441233,33.92991504171,37.19556757871,39.24778958161
1983-05-01,42.32,39.24604022948,48.55739714756,55.70970296354,76.14594689897,55.89740440288,50.62001119572,65.03663077331,54.56798908659,44.86221072191,39.93121572849,50.25465246657,33.50252531595,35.59815528203,39.25160594419,40.86892821741
1983-06-01,42.73,39.9617072281,48.33071409764,55.40268824862,78.66021594764,54.66811975107,48.60204111395,63.74469304491,54.43300490435,45.36133881976,39.51226861929,51.75777003872,35.41474615617,35.29342337996,38.87603624703,38.11103687805
1983-07-01,43.1,40.11907379617,49.15653317814,56.46683337819,77.78786835471,56.31691325754,52.93879854379,63.95934627199,53.84363240744,45.98971434752,39.40371960843,53.19203213706,33.24862955842,35.97010238523,39.7100156478,37.77520830326
1983-08-01,44.49,40.51614992727,52.55967846946,61.36132938194,78.65149525805,63.70402960788,68.27114060815,68.31953018832,53.51786513926,46.87785188747,40.45778811746,53.89871074516,32.63097890561,36.7711539729,40.69727920682,38.65531815407
1983-09-01,44.22,39.83739558991,53.12262884257,62.32374041242,77.73693572748,65.45812831182,72.63606266773,69.37008036409,52.47399203864,46.87121201807,41.25811051117,53.00959239023,32.74446944531,36.56589744664,40.44430887164,38.26681902612
1983-10-01,43.7,39.1886846033,52.8507590107,62.42537767452,80.19007592987,64.49865249327,70.83792431098,68.53114988176,52.50874516685,48.35519551825,44.04129154301,53.07279833668,34.40863819641,35.30825954092,38.89432121307,35.09491382636
1983-11-01,42.93,38.39514698952,52.11719988855,61.73030013256,83.17857288892,62.64859613271,69.524528125,67.85970091355,48.88585087324,48.59318286086,44.05665716681,53.55424052994,34.31935928159,34.42264628723,37.80283883388,33.31295882416
1983-12-01,42.73,38.01331733462,52.30290882957,61.77361586419,87.95577884203,61.53229940244,69.29374630661,66.15956861587,47.13303133128,49.04675471524,44.86987592862,53.61450941006,34.23276554447,34.93129003202,38.42972159835,34.05903501671
1984-01-01,43.37,38.5686102385,53.11542758031,63.19442645901,92.33941097795,62.88531303514,74.64947845462,65.11480552189,45.39042560812,49.12574138641,45.52188768647,53.06684681424,34.8000537292,34.5241412039,38.38212630776,32.0785000337
1984-02-01,43.41,38.96076319602,52.4269782366,62.28751528736,89.5364456075,62.1395770821,72.95907005557,63.17303397634,46.97008140624,48.79135377717,45.14787025475,52.77579762036,35.01472118028,34.18120403573,37.95947017128,33.87825506442
1984-03-01,43.86,39.1208362994,53.45917663928,63.671688517,91.09860099886,63.59524503116,74.36522869175,66.20881262262,47.060654138,49.91132526127,47.24148129524,52.83101552123,37.73883606494,34.29950472624,38.10527096931,34.91781831121
1984-04-01,43.87,39.13469248313,53.47172145044,64.25929275491,92.69489552894,63.83893624562,74.59482864573,66.98069263419,46.84479625464,50.821587705,49.47898122851,52.28983644996,35.29034450624,33.41206117118,37.011532818,33.70868070094
1984-05-01,43.93,38.92968096866,54.08546593055,65.86537269334,94.39187671266,66.12691081353,81.67919682953,66.13326927886,45.66065092488,50.72473891439,49.9513453293,51.57050733615,37.6418697586,31.7934292925,35.01663474414,33.18619739951
1984-06-01,42.84,38.34319515773,51.96485863806,62.78625117347,90.50701605117,62.73664975664,72.8434085817,65.85847028429,46.61455128189,48.81125476077,48.24401780691,49.43157423649,38.94218809338,31.25025102307,34.34718958016,33.00874674506
1984-07-01,40.73,36.94708889179,48.40236074448,58.02460261668,85.98958778708,56.75094172595,60.57536836444,64.99813704527,44.25463826015,46.89935625437,45.00895933131,48.9666581469,41.42627786675,29.46063764809,32.14156375398,29.78894655168
1984-08-01,40.66,37.17256469352,47.74564556271,57.14163172223,86.61691044894,55.65168373522,58.19697597612,64.82698983788,43.9981277637,45.77391195936,43.01839763336,48.78728968523,42.01976307469,29.12601972959,31.72916075495,29.91458733439
1984-09-01,40.54,37.34649398063,47.01245840553,56.86691537122,86.9637560612,55.34036470728,58.44869338789,62.38473370279,44.87488821186,45.27207119156,42.09117891869,48.75063409833,42.01976307469,27.36935869157,29.5641473462,29.08830539936
1984-10-01,39.9,36.77548856242,46.229614571,55.57917496026,84.62461511721,54.21615475724,58.33848860454,59.84691296982,43.69618130037,44.12164105712,40.72991837344,47.8307640658,43.26164564522,27.39213827947,29.59222226343,29.16907000319
1984-11-01,39.78,36.67957268641,46.08049280392,54.46405772782,84.50483694059,52.58875935764,58.46856677708,57.75413129479,40.17790513261,43.74502489537,40.77751263932,46.99023949986,41.99559056387,29.35089904779,32.00631538451,29.4282641805
1984-12-01,38.84,35.90968997924,44.77881498455,52.86458293674,82.2937502679,50.86926979593,55.86062758098,56.00369413036,39.65526724251,42.74812730084,39.67485671495,46.1089971906,41.7969821194,28.53473906937,31.00043134728,27.14967290832
1985-01-01,38.79,35.91250507691,44.63402186815,52.64778472816,81.14642036577,51.37885126356,55.52664069721,57.32796204894,40.53723331169,41.23970119284,37.61842429766,45.19986029351,41.7859169505,28.52243633648,30.91992780391,25.52135193908
1985-02-01,39.74,37.33153417856,44.6127432479,52.40733115437,80.15986716012,51.64203239164,54.8419143464,56.96457962951,42.61460736978,40.15501267867,36.80428799833,43.81930105562,41.58923419615,28.97055967148,31.47222162045,25.24260846165
1985-03-01,39.61,37.10761209562,44.67087585667,52.98371269731,79.10688105458,52.88795587716,57.38101587685,56.66792276434,43.55549171212,39.93320268183,36.87466978827,43.27795571336,31.83315659275,29.07990126184,31.6069806913,26.07504508312
1985-04-01,39.63,36.92137872313,45.12000412159,53.20164809642,78.58864571392,53.11585878205,57.64660454129,56.73031422494,43.88362730027,40.50125085288,37.75576437951,43.50366231105,32.30442621757,30.00065401819,32.74177108085,27.38787110772
1985-05-01,38.32,35.4500274628,44.15137659317,51.47072081105,77.02027874656,50.79976593552,54.31755824337,55.17069357397,42.21545353584,40.10936216179,37.62868098549,42.82218761549,35.8635203747,30.08141559359,32.84130644359,26.5156594948
1985-06-01,37.78,35.30303570931,42.79026268737,50.23038528976,75.96960749427,49.16617108333,51.52334475171,54.69176827693,41.06361892347,39.72803477192,37.10816978761,42.59306897406,33.48986478454,28.58754315676,31.00016931657,26.45194597283
1985-07-01,37.49,35.3707677705,41.77745777346,48.79914092382,74.95841185497,47.13232066173,48.12140097969,52.97551135291,40.54215663059,39.54727362273,37.69019592072,41.57813825285,33.20239305702,28.35055196993,30.70808730067,26.33202201854
1985-08-01,37.6,35.90253035437,41.0440227065,47.8898967315,74.95761450257,46.03386798644,44.37457607427,50.02046850879,44.60837177532,38.63579492955,37.17417835185,40.23419084331,31.93901560721,28.03782788008,30.32266755656,27.3919200339
1985-09-01,37.26,35.83712765603,40.14240565949,47.04817941278,74.9637361571,45.0578546543,42.49956444884,49.43452672565,44.46200446528,37.6892477156,36.63845324572,38.83837643547,30.37322613564,27.08875942428,29.15297921706,26.86056867568
1985-10-01,37.68,36.56820415206,39.94574851942,46.93377861023,76.91535996834,44.38733532955,42.64949065969,48.99190729646,42.50582890206,37.87543677029,37.9766986049,37.76469876613,29.74028895131,26.77293222719,28.76373501926,27.15876769646
1985-11-01,38.71,37.77639171044,40.59509454282,48.22347537933,80.7899161301,45.40855070057,43.77635062165,51.24647557604,42.27169550959,38.50307232798,39.73901168468,37.1514727036,30.88393356429,26.05291628441,27.8763446025,26.83448225096
1985-12-01,37.01,34.27343616373,42.56541793055,50.62317743083,92.90240492799,46.2713230693,44.94706529951,52.2281722096,42.62169690657,39.69806849059,41.47490088323,37.75495859488,30.99742410399,27.35343256296,29.47917811473,26.63034729153
1986-01-01,37.25,34.08477382035,43.66785387649,51.96498541251,101.44167683213,46.12253639344,43.89952711672,53.49056584905,42.3779800177,41.00159268746,42.5227051676,39.33813319355,30.05488485434,28.19708997078,30.5667620499,28.46428551379
1986-02-01,31.14,25.35044021579,42.88723455553,50.90311838194,97.46395368671,44.78583980389,40.4164693046,51.65940505319,44.31258664569,42.09010180054,43.24311654136,40.82918694888,29.26199379669,27.99465561249,30.31726992216,27.79562914656
1986-03-01,28.48,21.14915513677,43.36465572291,51.19963129756,98.7370924076,45.39671155451,39.29806303616,50.80674641606,48.52319465052,41.12626308758,41.96195361731,40.21236791954,29.51734751102,28.86829708108,31.39399756226,28.08290623705
1986-04-01,27.24,19.63700934888,42.65488981409,50.27270371372,93.63218552989,45.51174169355,38.32344390036,49.90497607918,50.99211350182,39.79225855111,40.84886063862,38.63677873177,28.62710717715,28.62437977969,31.09337939138,27.35021476212
1986-05-01,28.01,21.2592346341,41.71265256312,48.85623458501,89.03375447764,43.91979153569,37.96418931668,49.04273526786,47.11794280305,40.42010186705,42.56556388324,38.07386567068,27.88941866911,28.63149352789,31.10214679721,27.3567756538
1986-06-01,25.8,18.61971388869,40.34991749424,46.57274585216,80.32493097345,42.6106789231,37.85181343258,46.9078189147,44.98188191503,39.03646956258,40.89243663086,37.00681950027,27.40708387538,29.05713221231,31.62672919478,27.46997973696
1986-07-01,23.66,16.00557776833,39.17859164217,45.41327360985,81.39775653018,40.65366740726,36.89518596672,41.86512105095,44.50176425818,38.67958760375,40.74776894057,36.41786407918,26.08607192109,27.87848806758,30.17409813948,27.74131626446
1986-08-01,26.55,20.42661963785,38.97364802637,45.1472630378,83.46976153993,39.89590355355,35.06013677948,39.75213103523,46.38794752232,38.41948490006,40.06912244519,36.61547285507,26.44509946564,27.73476390092,29.99696393928,29.89392510235
1986-09-01,27.32,21.02378492006,40.09640999599,46.3288915146,93.25461958993,39.65170702404,35.22034516821,37.78753801439,47.16892643881,38.69066119464,38.7882218232,38.58397075858,25.3930855703,28.98366813948,31.53618770767,33.0537963825
1986-10-01,26.92,20.53359331805,39.86448138894,46.29489453561,86.16628377126,40.69977390748,38.0829905809,38.10238481859,46.49341402373,39.61472347386,38.33353160363,41.0158103809,25.31903283443,28.327893784,30.72797243905,33.38290935818
1986-11-01,27.44,21.3823946711,39.73917154262,46.34626965902,81.42718447983,41.23141294936,39.40001089239,39.82928943981,44.90992091034,40.93513572428,40.38018048382,41.54202415332,25.09069729363,27.85192752033,30.14136334336,31.5207149439
1986-12-01,28.26,22.73238551962,39.48031938515,45.85230407474,74.90482286759,40.52055290386,38.2500198538,38.82196676897,45.04512094115,44.03345932162,44.64659874618,43.36294178254,25.11906992856,28.04264957432,30.37642053156,30.83594975513
1987-01-01,29.9,24.76361034276,40.32658260107,47.01395032103,70.02724904786,42.47741904575,40.64885686408,38.95542729229,48.0709791689,46.33390130252,47.2881652831,45.29033647815,25.17974883554,28.33128987273,30.88515136487,32.15650839801
1987-02-01,29.32,23.582360318,40.95800139499,47.15175481776,68.52637913978,43.07587664807,39.75290090781,39.76000956242,50.44890655382,46.18575551273,46.80738046535,45.50595836257,26.39898890464,29.90830294454,32.82875594899,31.68541746039
