period_dt,price_usd,layer,log_price
2009-09-01,191.09332947857,wheat,5.252761944716384
2009-10-01,198.84886839643,wheat,5.292545080897905
2009-11-01,211.03834934118,wheat,5.35203986739359
2009-12-01,206.2514056275,wheat,5.329095840355204
2010-01-01,201.19093202368,wheat,5.304254367745115
2010-02-01,194.0,wheat,5.267858159063328
2010-03-01,191.07507175435,wheat,5.252666396658643
2010-04-01,192.87,wheat,5.262016386821705
2010-05-01,181.605588975,wheat,5.201837241987666
2010-06-01,157.67209847046,wheat,5.060517550417245
2010-07-01,195.81769059129,wheat,5.27718407632809
2010-08-01,246.24722445586,wheat,5.506336008743439
2010-09-01,271.67359754743,wheat,5.604601336691844
2010-10-01,270.23219586429,wheat,5.599281574105974
2010-11-01,274.08076079559,wheat,5.613422810387741
2010-12-01,306.5201043804,wheat,5.725283346635879
2011-01-01,326.55656760729,wheat,5.78860318824959
2011-02-01,348.1203485495,wheat,5.852548249154582
2011-03-01,316.74657066378,wheat,5.758101992508954
2011-04-01,336.12429558105,wheat,5.817481018881515
2011-05-01,355.27788556364,wheat,5.872900259501489
2011-06-01,326.42992919659,wheat,5.788215313728731
2011-07-01,303.88392977625,wheat,5.716645818551699
2011-08-01,327.06658952609,wheat,5.7901637878603776
2011-09-01,315.91622907614,wheat,5.755477080581946
2011-10-01,289.01083578214,wheat,5.666464181465395
2011-11-01,281.0064022425,wheat,5.638377452855338
2011-12-01,269.0300071375,wheat,5.594822924077548
2012-01-01,274.89317414625,wheat,5.6163825645473535
2012-02-01,277.7729592825,wheat,5.626804086786619
2012-03-01,283.87825408636,wheat,5.648545463455962
2012-04-01,266.32392179211,wheat,5.584713319022381
2012-05-01,264.35872401848,wheat,5.577306983909109
2012-06-01,276.1899195,wheat,5.621088743205608
2012-07-01,345.68794675714,wheat,5.8455364801269125
2012-08-01,349.40035068261,wheat,5.856218401370345
2012-09-01,353.42092377237,wheat,5.867659765185475
2012-10-01,358.195666995,wheat,5.881079392945407
2012-11-01,360.8228394,wheat,5.888387088291405
2012-12-01,347.9625549,wheat,5.852094873123018
2013-01-01,335.4697071,wheat,5.815531660531907
2013-02-01,318.9350556,wheat,5.764987494597289
2013-03-01,309.7491381,wheat,5.735762737938795
2013-04-01,308.2793913,wheat,5.731006486404145
2013-05-01,319.669929,wheat,5.767288991585569
2013-06-01,313.4235051,wheat,5.747555327428618
2013-07-01,304.6050243,wheat,5.7190159350722345
2013-08-01,305.3398977,wheat,5.721425574792387
2013-09-01,307.50777423,wheat,5.728500368975768
2013-10-01,325.6867049625,wheat,5.7859358915611
2013-11-01,306.75162817895,wheat,5.7260383914137725
2013-12-01,291.55664720357,wheat,5.675234316940313
2014-01-01,275.577525,wheat,5.618868986467295
2014-02-01,292.1121765,wheat,5.6771378945912705
2014-03-01,323.7117327,wheat,5.779853405873118
2014-04-01,324.8140428,wheat,5.783252842574583
2014-05-01,334.7348337,wheat,5.813338677196898
2014-06-01,306.4422078,wheat,5.725029182295686
2014-07-01,280.3542021,wheat,5.636053811221396
2014-08-01,263.4521139,wheat,5.5738716205365595
2014-09-01,243.6105321,wheat,5.495570770122802
2014-10-01,245.4477156,wheat,5.503083953473585
2014-11-01,258.6754368,wheat,5.5555741360949815
2014-12-01,269.6985378,wheat,5.5973048085514545
2015-01-01,248.3872092,wheat,5.514988855979903
2015-02-01,236.9966715,wheat,5.468046096732712
2015-03-01,230.7502476,wheat,5.441335946405138
2015-04-01,223.4015136,wheat,5.408970661903106
2015-05-01,215.3179062,wheat,5.3721155695139515
2015-06-01,209.8063557,wheat,5.346184989592949
2015-07-01,197.3135079,wheat,5.284793874445803
2015-08-01,179.6765463,wheat,5.191158269411811
2015-09-01,172.695249,wheat,5.151528474641044
2015-10-01,172.709946468,wheat,5.15161357740268
2015-11-01,177.1044894,wheat,5.1767398939875395
2015-12-01,189.2299005,wheat,5.242962680600676
2016-01-01,193.2717042,wheat,5.264096992674649
2016-02-01,187.0252803,wheat,5.231243796487462
2016-03-01,191.067084,wheat,5.252624591512412
2016-04-01,187.392717,wheat,5.2332065056553105
2016-05-01,171.9603756,wheat,5.147264075854586
2016-06-01,173.0626857,wheat,5.153653873953357
2016-07-01,151.7513571,wheat,5.022243372897972
2016-08-01,149.1793002,wheat,5.005148939538672
2016-09-01,150.649047,wheat,5.014952939635292
2016-10-01,151.7513571,wheat,5.022243372897972
2016-11-01,150.649047,wheat,5.014952939635292
2016-12-01,141.8305662,wheat,4.9546331494017695
2017-01-01,153.2211039,wheat,5.031882001735741
2017-02-01,155.0582874,wheat,5.0438010939729505
2017-03-01,154.323414,wheat,5.039050491214353
2017-04-01,166.0813884,wheat,5.11247795976917
2017-05-01,180.4114197,wheat,5.19523990773146
2017-06-01,189.5973372,wheat,5.244902545418502
2017-07-01,202.4576217,wheat,5.310530589089853
2017-08-01,171.2255022,wheat,5.142981414062585
2017-09-01,178.5742362,wheat,5.185004403837433
2017-10-01,175.6347426,wheat,5.168406512428395
2017-11-01,179.6765463,wheat,5.191158269411811
2017-12-01,184.0857867,wheat,5.215401881021804
2018-01-01,192.1693941,wheat,5.258377244001862
2018-02-01,192.1693941,wheat,5.258377244001862
2018-03-01,192.1693941,wheat,5.258377244001862
2018-04-01,213.8481594,wheat,5.365266227668377
2018-05-01,213.8481594,wheat,5.365266227668377
2018-06-01,219.3597099,wheat,5.390712893329542
2018-07-01,218.2573998,wheat,5.385675099299584
2018-08-01,236.6292348,wheat,5.466494506041292
2018-09-01,212.3784126,wheat,5.358369648609316
2018-10-01,213.4807227,wheat,5.36354653678885
2018-11-01,203.5599318,wheat,5.315960466684222
2018-12-01,211.2761025,wheat,5.353165820734289
2019-01-01,209.8063557,wheat,5.346184989592949
2019-02-01,218.9922732,wheat,5.3890364470022885
2019-03-01,205.764552,wheat,5.326732563666134
2019-04-01,199.5181281,wheat,5.2959050998708745
2019-05-01,199.5181281,wheat,5.2959050998708745
2019-06-01,206.1319887,wheat,5.328516685459635
2019-07-01,196.2111978,wheat,5.2791916188971335
2019-08-01,181.1462931,wheat,5.199304953979629
2019-09-01,189.5973372,wheat,5.244902545418502
2019-10-01,199.5181281,wheat,5.2959050998708745
2019-11-01,203.1924951,wheat,5.314153781459274
2019-12-01,210.9086658,wheat,5.351425176256505
2020-01-01,224.5038237,wheat,5.413892739108534
2020-02-01,215.3179062,wheat,5.3721155695139515
2020-03-01,209.0714823,wheat,5.34267621406327
2020-04-01,218.9922732,wheat,5.3890364470022885
2020-05-01,205.764552,wheat,5.326732563666134
2020-06-01,198.415818,wheat,5.290364919495259
2020-07-01,222.13,wheat,5.403262796069531
2020-08-01,223.0,wheat,5.407171771460119
2020-09-01,247.68,wheat,5.5121375904013625
2020-10-01,272.36,wheat,5.607124720614766
2020-11-01,273.0,wheat,5.60947179518496
2020-12-01,268.55,wheat,5.593037116351469
2021-01-01,289.3,wheat,5.6674642119820895
2021-02-01,289.4,wheat,5.667809814197383
2021-03-01,273.13,wheat,5.609947872318446
2021-04-01,280.95,wheat,5.638176717558207
2021-05-01,297.25,wheat,5.694573535570891
2021-06-01,285.55,wheat,5.654417145110872
2021-07-01,294.27,wheat,5.684497713244334
2021-08-01,324.52,wheat,5.782347167526864
2021-09-01,337.55,wheat,5.821713647487879
2021-10-01,354.67,wheat,5.871187779685555
2021-11-01,379.45,wheat,5.938722835849922
2021-12-01,376.81,wheat,5.9317410816281795
2022-01-01,374.24,wheat,5.924897302835869
2022-02-01,390.5,wheat,5.967427969279741
2022-03-01,486.3,wheat,6.18682571740974
2022-04-01,495.28,wheat,6.205123259210977
2022-05-01,522.29,wheat,6.258222989174339
2022-06-01,459.59,wheat,6.130334787687412
2022-07-01,382.5,wheat,5.94672865326659
2022-08-01,382.86,wheat,5.94766938710831
2022-09-01,419.14,wheat,6.038204992991797
2022-10-01,437.95,wheat,6.0821047486090976
2022-11-01,422.68,wheat,6.04661539157283
2022-12-01,386.33,wheat,5.956691926506723
2023-01-01,380.36,wheat,5.941118172671244
2023-02-01,394.75,wheat,5.978252653135751
2023-03-01,369.86,wheat,5.91312455565673
2023-04-01,378.18,wheat,5.935370272753074
2023-05-01,367.74,wheat,5.907376166725696
2023-06-01,345.5,wheat,5.844992643207725
2023-07-01,345.5,wheat,5.844992643207725
2023-08-01,315.82,wheat,5.755172431038497
2023-09-01,314.68,wheat,5.751556249461042
2023-10-01,298.1,wheat,5.697429000684026
2023-11-01,283.55,wheat,5.647388474460037
2023-12-01,291.12,wheat,5.673735553303905
2024-01-01,283.91,wheat,5.648657286528893
2024-02-01,278.5,wheat,5.629418059367339
2024-03-01,274.83,wheat,5.616152724695227
2024-04-01,272.3,wheat,5.606904399679714
2024-05-01,289.42,wheat,5.667878920309847
2024-06-01,265.55,wheat,5.581803146868408
2024-07-01,260.26,wheat,5.561681131348611
2024-08-01,250.85,wheat,5.524855150930262
2024-09-01,269.69,wheat,5.5972731512231935
2024-10-01,272.85,wheat,5.608922193632241
2024-11-01,253.75,wheat,5.536349530355997
2024-12-01,252.17,wheat,5.530103463243588
2025-01-01,254.09,wheat,5.537688534966898
2025-02-01,264.61,wheat,5.578257043861657
2025-03-01,255.37,wheat,5.542713473895698
2025-04-01,249.58,wheat,5.5197795050797085
2025-05-01,237.0,wheat,5.4680601411351315
2025-06-01,240.05,wheat,5.48084723497695
2025-07-01,234.96,wheat,5.459415286890365
2025-08-01,231.14,wheat,5.443023587547295
2025-09-01,233.76,wheat,5.4542949480023895
2025-10-01,230.78,wheat,5.441464875766521
2025-11-01,245.85,wheat,5.504721593857949
2025-12-01,242.8,wheat,5.492238059185343
2026-01-01,249.9,wheat,5.521060837840906
2026-02-01,257.55,wheat,5.5512138760115946
1967-01-01,68.5,ammonia,4.22683374526818
1967-02-01,68.5,ammonia,4.22683374526818
1967-03-01,68.5,ammonia,4.22683374526818
1967-04-01,68.5,ammonia,4.22683374526818
1967-05-01,68.5,ammonia,4.22683374526818
1967-06-01,68.5,ammonia,4.22683374526818
1967-07-01,68.5,ammonia,4.22683374526818
1967-08-01,68.5,ammonia,4.22683374526818
1967-09-01,68.5,ammonia,4.22683374526818
1967-10-01,68.5,ammonia,4.22683374526818
1967-11-01,68.5,ammonia,4.22683374526818
1967-12-01,68.5,ammonia,4.22683374526818
1968-01-01,60.5,ammonia,4.102643365036796
1968-02-01,60.5,ammonia,4.102643365036796
1968-03-01,60.5,ammonia,4.102643365036796
1968-04-01,60.5,ammonia,4.102643365036796
1968-05-01,60.5,ammonia,4.102643365036796
1968-06-01,60.5,ammonia,4.102643365036796
1968-07-01,60.5,ammonia,4.102643365036796
1968-08-01,60.5,ammonia,4.102643365036796
1968-09-01,60.5,ammonia,4.102643365036796
1968-10-01,60.5,ammonia,4.102643365036796
1968-11-01,60.5,ammonia,4.102643365036796
1968-12-01,60.5,ammonia,4.102643365036796
1969-01-01,58.0,ammonia,4.060443010546419
1969-02-01,58.0,ammonia,4.060443010546419
1969-03-01,58.0,ammonia,4.060443010546419
1969-04-01,58.0,ammonia,4.060443010546419
1969-05-01,58.0,ammonia,4.060443010546419
1969-06-01,58.0,ammonia,4.060443010546419
1969-07-01,58.0,ammonia,4.060443010546419
1969-08-01,58.0,ammonia,4.060443010546419
1969-09-01,58.0,ammonia,4.060443010546419
1969-10-01,58.0,ammonia,4.060443010546419
1969-11-01,58.0,ammonia,4.060443010546419
1969-12-01,58.0,ammonia,4.060443010546419
1970-01-01,54.0,ammonia,3.9889840465642745
1970-02-01,54.0,ammonia,3.9889840465642745
1970-03-01,54.0,ammonia,3.9889840465642745
1970-04-01,54.0,ammonia,3.9889840465642745
1970-05-01,54.0,ammonia,3.9889840465642745
1970-06-01,54.0,ammonia,3.9889840465642745
1970-07-01,54.0,ammonia,3.9889840465642745
1970-08-01,54.0,ammonia,3.9889840465642745
1970-09-01,54.0,ammonia,3.9889840465642745
1970-10-01,54.0,ammonia,3.9889840465642745
1970-11-01,54.0,ammonia,3.9889840465642745
1970-12-01,54.0,ammonia,3.9889840465642745
1971-01-01,57.5,ammonia,4.051784947803305
1971-02-01,57.5,ammonia,4.051784947803305
1971-03-01,57.5,ammonia,4.051784947803305
1971-04-01,57.5,ammonia,4.051784947803305
1971-05-01,57.5,ammonia,4.051784947803305
1971-06-01,57.5,ammonia,4.051784947803305
1971-07-01,66.0,ammonia,4.189654742026425
1971-08-01,66.0,ammonia,4.189654742026425
1971-09-01,66.0,ammonia,4.189654742026425
1971-10-01,66.0,ammonia,4.189654742026425
1971-11-01,66.0,ammonia,4.189654742026425
1971-12-01,66.0,ammonia,4.189654742026425
1972-01-01,83.0,ammonia,4.418840607796598
1972-02-01,83.0,ammonia,4.418840607796598
1972-03-01,83.0,ammonia,4.418840607796598
1972-04-01,83.0,ammonia,4.418840607796598
1972-05-01,83.0,ammonia,4.418840607796598
1972-06-01,83.0,ammonia,4.418840607796598
1972-07-01,99.0,ammonia,4.59511985013459
1972-08-01,99.0,ammonia,4.59511985013459
1972-09-01,99.0,ammonia,4.59511985013459
1972-10-01,99.0,ammonia,4.59511985013459
1972-11-01,99.0,ammonia,4.59511985013459
1972-12-01,99.0,ammonia,4.59511985013459
1973-01-01,105.0,ammonia,4.653960350157523
1973-02-01,105.0,ammonia,4.653960350157523
1973-03-01,105.0,ammonia,4.653960350157523
1973-04-01,105.0,ammonia,4.653960350157523
1973-05-01,105.0,ammonia,4.653960350157523
1973-06-01,105.0,ammonia,4.653960350157523
1973-07-01,132.5,ammonia,4.886582645426277
1973-08-01,132.5,ammonia,4.886582645426277
1973-09-01,132.5,ammonia,4.886582645426277
1973-10-01,132.5,ammonia,4.886582645426277
1973-11-01,132.5,ammonia,4.886582645426277
1973-12-01,132.5,ammonia,4.886582645426277
1974-01-01,215.0,ammonia,5.3706380281276624
1974-02-01,232.5,ammonia,5.448890225027411
1974-03-01,262.5,ammonia,5.570251082031678
1974-04-01,293.8,ammonia,5.682899263739777
1974-05-01,301.3,ammonia,5.708106446136256
1974-06-01,339.5,ammonia,5.827473946998751
1974-07-01,358.1,ammonia,5.880812277004387
1974-08-01,365.0,ammonia,5.8998973535824915
1974-09-01,405.0,ammonia,6.003887067106539
1974-10-01,405.0,ammonia,6.003887067106539
1974-11-01,405.0,ammonia,6.003887067106539
1974-12-01,408.75,ammonia,6.013103722211463
1975-01-01,396.0,ammonia,5.981414211254481
1975-02-01,383.0,ammonia,5.948034989180646
1975-03-01,363.0,ammonia,5.8944028342648505
1975-04-01,307.0,ammonia,5.726847747587197
1975-05-01,242.0,ammonia,5.488937726156687
1975-06-01,194.0,ammonia,5.267858159063328
1975-07-01,181.0,ammonia,5.198497031265826
1975-08-01,185.0,ammonia,5.220355825078324
1975-09-01,192.0,ammonia,5.2574953720277815
1975-10-01,162.0,ammonia,5.087596335232384
1975-11-01,150.0,ammonia,5.0106352940962555
1975-12-01,155.0,ammonia,5.043425116919247
1976-01-01,130.0,ammonia,4.867534450455582
1976-02-01,125.0,ammonia,4.8283137373023015
1976-03-01,126.0,ammonia,4.836281906951478
1976-04-01,113.0,ammonia,4.727387818712341
1976-05-01,104.0,ammonia,4.6443908991413725
1976-06-01,100.0,ammonia,4.605170185988092
1976-07-01,120.0,ammonia,4.787491742782046
1976-08-01,125.0,ammonia,4.8283137373023015
1976-09-01,140.0,ammonia,4.941642422609304
1976-10-01,128.0,ammonia,4.852030263919617
1976-11-01,115.0,ammonia,4.74493212836325
1976-12-01,113.0,ammonia,4.727387818712341
1977-01-01,130.0,ammonia,4.867534450455582
1977-02-01,133.0,ammonia,4.890349128221754
1977-03-01,137.0,ammonia,4.919980925828125
1977-04-01,134.0,ammonia,4.897839799950911
1977-05-01,129.0,ammonia,4.859812404361672
1977-06-01,133.0,ammonia,4.890349128221754
1977-07-01,133.0,ammonia,4.890349128221754
1977-08-01,143.0,ammonia,4.962844630259907
1977-09-01,148.0,ammonia,4.997212273764115
1977-10-01,138.0,ammonia,4.927253685157205
1977-11-01,123.0,ammonia,4.812184355372417
1977-12-01,128.0,ammonia,4.852030263919617
1978-01-01,138.0,ammonia,4.927253685157205
1978-02-01,138.0,ammonia,4.927253685157205
1978-03-01,137.0,ammonia,4.919980925828125
1978-04-01,131.0,ammonia,4.875197323201151
1978-05-01,128.0,ammonia,4.852030263919617
1978-06-01,130.0,ammonia,4.867534450455582
1978-07-01,137.0,ammonia,4.919980925828125
1978-08-01,143.0,ammonia,4.962844630259907
1978-09-01,151.5,ammonia,5.020585624949423
1978-10-01,151.5,ammonia,5.020585624949423
1978-11-01,151.5,ammonia,5.020585624949423
1978-12-01,141.5,ammonia,4.952299717083292
1979-01-01,153.0,ammonia,5.030437921392435
1979-02-01,157.5,ammonia,5.059425458265688
1979-03-01,162.5,ammonia,5.090678001769792
1979-04-01,164.0,ammonia,5.099866427824199
1979-05-01,162.0,ammonia,5.087596335232384
1979-06-01,175.5,ammonia,5.167639042905921
1979-07-01,187.5,ammonia,5.233778845410465
1979-08-01,207.5,ammonia,5.335131339670753
1979-09-01,215.0,ammonia,5.3706380281276624
1979-10-01,247.5,ammonia,5.511410582008745
1979-11-01,242.0,ammonia,5.488937726156687
1979-12-01,246.0,ammonia,5.5053315359323625
1980-01-01,257.0,ammonia,5.54907608489522
1980-02-01,257.5,ammonia,5.551019720103791
1980-03-01,260.5,ammonia,5.5626028611934215
1980-04-01,202.5,ammonia,5.310739886546594
1980-05-01,211.0,ammonia,5.351858133476067
1980-06-01,212.5,ammonia,5.358941988364472
1980-07-01,215.0,ammonia,5.3706380281276624
1980-08-01,215.0,ammonia,5.3706380281276624
1980-09-01,205.0,ammonia,5.3230099791384085
1980-10-01,202.5,ammonia,5.310739886546594
1980-11-01,214.0,ammonia,5.365976015021851
1980-12-01,214.0,ammonia,5.365976015021851
1981-01-01,227.5,ammonia,5.427150238391005
1981-02-01,226.0,ammonia,5.420534999272286
1981-03-01,207.5,ammonia,5.335131339670753
1981-04-01,193.0,ammonia,5.262690188904886
1981-05-01,195.5,ammonia,5.27556037942542
1981-06-01,190.0,ammonia,5.247024072160486
1981-07-01,177.5,ammonia,5.178970608915471
1981-08-01,179.5,ammonia,5.190175207928333
1981-09-01,130.0,ammonia,4.867534450455582
1981-10-01,122.5,ammonia,4.808111029984782
1981-11-01,145.0,ammonia,4.976733742420574
1981-12-01,137.5,ammonia,4.923623917106626
1982-01-01,135.0,ammonia,4.90527477843843
1982-02-01,190.0,ammonia,5.247024072160486
1982-03-01,190.0,ammonia,5.247024072160486
1982-04-01,168.5,ammonia,5.126935749792416
1982-05-01,166.0,ammonia,5.111987788356544
1982-06-01,167.0,ammonia,5.117993812416755
1982-07-01,168.0,ammonia,5.123963979403259
1982-08-01,165.5,ammonia,5.1089711948171175
1982-09-01,167.0,ammonia,5.117993812416755
1982-10-01,163.5,ammonia,5.096812990337308
1982-11-01,160.5,ammonia,5.07829394257007
1982-12-01,158.5,ammonia,5.065754593317335
1983-01-01,150.5,ammonia,5.01396308418893
1983-02-01,164.0,ammonia,5.099866427824199
1983-03-01,179.5,ammonia,5.190175207928333
1983-04-01,180.5,ammonia,5.195730777772936
1983-05-01,171.5,ammonia,5.144583266605995
1983-06-01,158.5,ammonia,5.065754593317335
1983-07-01,157.5,ammonia,5.059425458265688
1983-08-01,154.5,ammonia,5.0401940963378005
1983-09-01,160.0,ammonia,5.075173815233827
1983-10-01,174.0,ammonia,5.159055299214529
1983-11-01,188.5,ammonia,5.2390980068880655
1983-12-01,190.0,ammonia,5.247024072160486
1984-01-01,191.5,ammonia,5.2548878086207
1984-02-01,204.0,ammonia,5.318119993844216
1984-03-01,201.0,ammonia,5.303304908059076
1984-04-01,198.5,ammonia,5.290789100127245
1984-05-01,171.5,ammonia,5.144583266605995
1984-06-01,156.0,ammonia,5.049856007249537
1984-07-01,163.5,ammonia,5.096812990337308
1984-08-01,170.5,ammonia,5.1387352967235715
1984-09-01,168.0,ammonia,5.123963979403259
1984-10-01,166.0,ammonia,5.111987788356544
1984-11-01,160.5,ammonia,5.07829394257007
1984-12-01,156.5,ammonia,5.0530560099802075
1985-01-01,158.5,ammonia,5.065754593317335
1985-02-01,156.0,ammonia,5.049856007249537
1985-03-01,179.5,ammonia,5.190175207928333
1985-04-01,179.5,ammonia,5.190175207928333
1985-05-01,154.0,ammonia,5.0369526024136295
1985-06-01,151.5,ammonia,5.020585624949423
1985-07-01,151.0,ammonia,5.017279836814924
1985-08-01,155.5,ammonia,5.0466457316192885
1985-09-01,154.0,ammonia,5.0369526024136295
1985-10-01,151.0,ammonia,5.017279836814924
1985-11-01,149.0,ammonia,5.003946305945459
1985-12-01,146.5,ammonia,4.987025428457122
1986-01-01,145.5,ammonia,4.980176086611547
1986-02-01,143.0,ammonia,4.962844630259907
1986-03-01,148.0,ammonia,4.997212273764115
1986-04-01,149.0,ammonia,5.003946305945459
1986-05-01,148.0,ammonia,4.997212273764115
1986-06-01,140.5,ammonia,4.945207488773801
1986-07-01,135.5,ammonia,4.908971640319756
1986-08-01,135.5,ammonia,4.908971640319756
1986-09-01,129.5,ammonia,4.863680881139593
1986-10-01,134.5,ammonia,4.901564199041894
1986-11-01,127.0,ammonia,4.844187086458591
1986-12-01,122.0,ammonia,4.804021044733257
1987-01-01,140.0,ammonia,4.941642422609304
1987-02-01,161.0,ammonia,5.081404364984463
1987-03-01,165.0,ammonia,5.10594547390058
1987-04-01,157.5,ammonia,5.059425458265688
1987-05-01,151.5,ammonia,5.020585624949423
1987-06-01,149.0,ammonia,5.003946305945459
1987-07-01,159.5,ammonia,5.072043922224899
1987-08-01,167.0,ammonia,5.117993812416755
1987-09-01,167.5,ammonia,5.120983351265121
1987-10-01,163.0,ammonia,5.093750200806762
1987-11-01,165.0,ammonia,5.10594547390058
1987-12-01,174.0,ammonia,5.159055299214529
1988-01-01,189.0,ammonia,5.241747015059643
1988-02-01,194.5,ammonia,5.270432163058501
1988-03-01,189.0,ammonia,5.241747015059643
1988-04-01,194.5,ammonia,5.270432163058501
1988-05-01,175.5,ammonia,5.167639042905921
1988-06-01,166.5,ammonia,5.1149953094204985
1988-07-01,177.0,ammonia,5.176149732573829
1988-08-01,176.5,ammonia,5.173320876373351
1988-09-01,173.5,ammonia,5.156177599386914
1988-10-01,174.5,ammonia,5.161924741642482
1988-11-01,173.0,ammonia,5.153291594497779
1988-12-01,178.5,ammonia,5.184588601219693
1989-01-01,181.0,ammonia,5.198497031265826
1989-02-01,178.5,ammonia,5.184588601219693
1989-03-01,176.5,ammonia,5.173320876373351
1989-04-01,167.5,ammonia,5.120983351265121
1989-05-01,152.5,ammonia,5.0271645960474665
1989-06-01,142.5,ammonia,4.959341999708705
1989-07-01,137.5,ammonia,4.923623917106626
1989-08-01,144.0,ammonia,4.969813299576001
1989-09-01,156.0,ammonia,5.049856007249537
1989-10-01,148.0,ammonia,4.997212273764115
1989-11-01,142.0,ammonia,4.955827057601261
1989-12-01,137.5,ammonia,4.923623917106626
1990-01-01,138.5,ammonia,4.930870325627393
1990-02-01,139.75,ammonia,4.939855112035208
1990-03-01,146.0,ammonia,4.983606621708336
1990-04-01,155.2,ammonia,5.0447146077491185
1990-05-01,149.125,ammonia,5.004784880418081
1990-06-01,152.75,ammonia,5.028802598051705
1990-07-01,160.7,ammonia,5.0795392727434665
1990-08-01,160.5,ammonia,5.07829394257007
1990-09-01,165.875,ammonia,5.111234492652372
1990-10-01,165.7,ammonia,5.1101789244325175
1990-11-01,163.375,ammonia,5.096048171944386
1990-12-01,158.625,ammonia,5.066542926034551
1991-01-01,157.375,ammonia,5.058631492364511
1991-02-01,160.625,ammonia,5.079072455649484
1991-03-01,163.625,ammonia,5.097577224230064
1991-04-01,166.0,ammonia,5.111987788356544
1991-05-01,165.25,ammonia,5.107459478731796
1991-06-01,159.25,ammonia,5.070475294452272
1991-07-01,163.5,ammonia,5.096812990337308
1991-08-01,161.875,ammonia,5.086824432453803
1991-09-01,159.5,ammonia,5.072043922224899
1991-10-01,155.0,ammonia,5.043425116919247
1991-11-01,143.5,ammonia,4.966335035199676
1991-12-01,143.5,ammonia,4.966335035199676
1992-01-01,145.25,ammonia,4.978456395732021
1992-02-01,147.875,ammonia,4.996367322298551
1992-03-01,144.8,ammonia,4.975353479951616
1992-04-01,142.75,ammonia,4.96109484853612
1992-05-01,140.5,ammonia,4.945207488773801
1992-06-01,143.5,ammonia,4.966335035199676
1992-07-01,146.0,ammonia,4.983606621708336
1992-08-01,131.4,ammonia,4.8782461060505105
1992-09-01,131.25,ammonia,4.877103901471733
1992-10-01,130.125,ammonia,4.868495526935133
1992-11-01,126.4,ammonia,4.839451481712757
1992-12-01,124.625,ammonia,4.825309228282002
1993-01-01,123.75,ammonia,4.8182634014487995
1993-02-01,120.25,ammonia,4.78957290898587
1993-03-01,115.1,ammonia,4.745801315727837
1993-04-01,112.75,ammonia,4.725172978382788
1993-05-01,115.1,ammonia,4.745801315727837
1993-06-01,113.875,ammonia,4.735101355580122
1993-07-01,112.875,ammonia,4.726281011737149
1993-08-01,113.1,ammonia,4.728272383122075
1993-09-01,116.875,ammonia,4.761104987608851
1993-10-01,129.5,ammonia,4.863680881139593
1993-11-01,140.4,ammonia,4.944495491591711
1993-12-01,150.375,ammonia,5.013132174294843
1994-01-01,150.0,ammonia,5.0106352940962555
1994-02-01,151.75,ammonia,5.022234429939608
1994-03-01,155.875,ammonia,5.0490544040002
1994-04-01,162.25,ammonia,5.0891383555842
1994-05-01,159.2,ammonia,5.0701612734102826
1994-06-01,157.625,ammonia,5.060218794285084
1994-07-01,158.625,ammonia,5.066542926034551
1994-08-01,161.1,ammonia,5.082025290182929
1994-09-01,164.0,ammonia,5.099866427824199
1994-10-01,167.125,ammonia,5.118742035422107
1994-11-01,165.875,ammonia,5.111234492652372
1994-12-01,171.66666666667,ammonia,5.145554611995646
1995-01-01,188.2,ammonia,5.23750522715128
1995-02-01,198.625,ammonia,5.29141862485688
1995-03-01,205.625,ammonia,5.326054121519636
1995-04-01,204.5,ammonia,5.320567975482857
1995-05-01,197.8,ammonia,5.287256419188612
1995-06-01,185.625,ammonia,5.223728509556964
1995-07-01,180.8,ammonia,5.1973914479580765
1995-08-01,185.25,ammonia,5.221706264176197
1995-09-01,192.0,ammonia,5.2574953720277815
1995-10-01,204.8,ammonia,5.322033893165353
1995-11-01,224.875,ammonia,5.415544692270697
1995-12-01,229.16666666667,ammonia,5.434449540872631
1996-01-01,226.3,ammonia,5.421861552639491
1996-02-01,225.875,ammonia,5.4199817489123925
1996-03-01,221.0,ammonia,5.3981627015177525
1996-04-01,210.75,ammonia,5.350672596881965
1996-05-01,186.125,ammonia,5.226418491004173
1996-06-01,182.125,ammonia,5.2046932645153685
1996-07-01,188.0,ammonia,5.236441962829949
1996-08-01,189.875,ammonia,5.246365960915937
1996-09-01,186.7,ammonia,5.2295030505476765
1996-10-01,183.75,ammonia,5.213576138092946
1996-11-01,188.25,ammonia,5.237770866680003
1996-12-01,188.5,ammonia,5.2390980068880655
1997-01-01,188.0,ammonia,5.236441962829949
1997-02-01,187.375,ammonia,5.2331119564227615
1997-03-01,187.4,ammonia,5.2332453698043215
1997-04-01,188.5,ammonia,5.2390980068880655
1997-05-01,188.5,ammonia,5.2390980068880655
1997-06-01,187.0,ammonia,5.231108616854587
1997-07-01,186.875,ammonia,5.230439944144951
1997-08-01,186.625,ammonia,5.229101255859354
1997-09-01,186.6,ammonia,5.228967288413243
1997-10-01,186.0,ammonia,5.225746673713202
1997-11-01,185.5,ammonia,5.22305488204749
1997-12-01,185.5,ammonia,5.22305488204749
1998-01-01,184.0,ammonia,5.214935757608986
1998-02-01,183.5,ammonia,5.212214667494625
1998-03-01,183.5,ammonia,5.212214667494625
1998-04-01,185.0,ammonia,5.220355825078324
1998-05-01,186.5,ammonia,5.2284312390838705
